"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"91085885","瀚瑋工程顧問有限公司","新北市中和區景平路307號(1樓)","1000000"," "," ","1100802","新北市中和區景平路３０７號１樓","429011,434011,,","26-MAR-26","","","","",""
"91086343","上岳陞工程管理顧問有限公司","新北市新莊區中信街178號12樓之6","1000000"," "," ","1100802","新北市新莊區中原里中信街１７８號１２樓之６","702099,,,","26-MAR-26","","","","",""
"91090212","愷澤實業有限公司","新北市板橋區三民路2段37號23樓之1","300000"," "," ","1100624","新北市板橋區富貴里三民路２段３７號２３樓之１","410099,382111,812999,","26-MAR-26","","","","",""
"91096187","海德保實業有限公司","新北市蘆洲區成功路147巷1號4樓","1000000"," "," ","1100601","新北市蘆洲區得勝里成功路１４７巷１號４樓","529099,429099,,","26-MAR-26","","","","",""
"91097502","弘利貨運有限公司","新北市五股區西雲路203巷9號","25000000"," "," ","1090302","新北市五股區成州里西雲路２０３巷９號","494099,,,","26-MAR-26","","","","",""
"91098241","江棋開發工程有限公司","新北市三峽區復興路110巷1弄18號（1樓）","2000000"," "," ","1100702","新北市三峽區永?里復興路１１０巷１弄１８號（１樓）","429011,,,","26-MAR-26","","","","",""
"91120428","林能國際資產管理有限公司","新北市新莊區四維路217巷1號2樓","10000000"," "," ","1100224","新北市新莊區四維里四維路２１７巷１號２樓","689111,681112,434015,472999","26-MAR-26","","","","",""
"92600641","見間有限公司","新北市新店區光明街288號5樓","5000000"," "," ","1120502","新北市新店區文明里光明街２８８號５樓","463911,464211,,","26-MAR-26","","","","",""
"92601677","豐碩農林科技股份有限公司","新北市三重區福德南路41號2樓","200000000","1000000"," ","1120413","新北市三重區清和里福德南路４１號２樓","011999,012300,020011,381299","26-MAR-26","","","","",""
"93379648","永珅工程有限公司","新北市鶯歌區德昌街38號4樓","1000000"," "," ","1120425","新北市鶯歌區鳳祥里德昌街３８號４樓","431015,382112,,","26-MAR-26","","","","",""
"93380342","墘倈有限公司","新北市汐止區康寧街747號7樓","50000"," "," ","1120426","新北市汐止區湖光里康寧街７４７號七樓","381199,382112,,","26-MAR-26","","","","",""
"93380912","金土城環保有限公司","新北市新莊區建國一路310號9樓","1000000"," "," ","1120427","新北市新莊區建安里建國一路３１０號９樓","381111,461211,,","26-MAR-26","","","","",""
"93491451","駿赫實業有限公司","新北市板橋區板新路81巷2號3樓","1000000"," "," ","1121222","新北市板橋區長安里板新路８１巷２號３樓","461214,461599,,","26-MAR-26","","","","",""
"93491847","聯盛石材有限公司","新北市八里區中山路1段176號6樓","4000000"," "," ","1121225","新北市八里區中山路１段１７６號６樓","461311,461312,434012,431021","26-MAR-26","","","","",""
"93508875","承揚環保股份有限公司","新北市板橋區復興街91號3樓","5000000","5000000"," ","1121121","新北市板橋區建國里復興街９１號３樓","813000,060014,340099,434015","26-MAR-26","","","","",""
"93525537","華豐裝潢工程股份有限公司","新北市淡水區濱海路3段138號","3000000","3000000"," ","1121218","新北市淡水區濱海路３段１３８號","434011,,,","26-MAR-26","","","","",""
"93538168","大匠國際有限公司","新北市板橋區三民路2段37號23樓之1","3000000"," "," ","1121127","新北市板橋區富貴里三民路２段３７號２３樓之１","382112,,,","26-MAR-26","","","","",""
