"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"00001216","信實行銷股份有限公司","臺北市中山區中山北路2段45巷11號5樓","3000000","3000000"," ","1130927","臺北市中山區康樂里中山北路２段４５巷１１號５樓","731099,,,","26-MAR-26","","","","",""
"00001975","元森源有限公司","臺北市中山區松江路283號5樓","100000"," "," ","1131120","臺北市中山區松江里松江路２８３號５樓","524100,,,","26-MAR-26","","","","",""
"00002019","銀海貿易有限公司","臺北市中山區南京東路2段54號6樓","800000"," "," ","1140115","臺北市中山區興亞里南京東路２段５４號６樓","454999,461515,452000,451099","26-MAR-26","","","","",""
"00003381","亮愛有限公司","臺北市大安區信義路4段1號2樓","500000"," "," ","1140123","臺北市大安區仁慈里信義路４段１號２樓","456112,434013,,","26-MAR-26","","","","",""
"00007957","泉達有限公司","臺北市信義區基隆路1段141號13樓之3","1000000"," "," ","1130919","臺北市信義區基隆路１段１４１號１３樓之３","494099,,,","26-MAR-26","","","","",""
"00008739","李家宴股份有限公司","臺北市中山區民族東路190號3樓","3000000","3000000"," ","1131219","臺北市中山區新喜里民族東路１９０號３樓","454400,472211,472212,","26-MAR-26","","","","",""
"00008962","逐馬軒電商有限公司","臺北市大安區復興南路2段173之1號6樓之1","1000000"," "," ","1130930","臺北市大安區群賢里復興南路２段１７３─１號６樓之１","487199,452000,,","26-MAR-26","","","","",""
"00012213","源亨創意有限公司","臺北市中山區南京東路2段101號11樓","50000"," "," ","1131209","臺北市中山區南京東路２段１０１號１１樓","454612,472913,,","26-MAR-26","","","","",""
"00013058","驛站不動產管理顧問有限公司","臺北市大同區甘谷街26號5樓","500000"," "," ","1131120","臺北市大同區甘谷街２６號５樓","524100,,,","26-MAR-26","","","","",""
"00014394","電利汽車股份有限公司","臺北市松山區復興北路181號9樓之1","28000000","28000000"," ","1131119","臺北市松山區松基里復興北路１８１號９樓之１","465111,465311,,","26-MAR-26","","","","",""
"00014900","艾特仕股份有限公司","臺北市大安區忠孝東路4段169號4樓之3","10000000","2000000"," ","1131203","臺北市大安區建安里忠孝東路４段１６９號４樓之３","529099,,,","26-MAR-26","","","","",""
"00015372","謙合國際開發股份有限公司","臺北市文山區羅斯福路6段190號","3000000","3000000"," ","1131014","臺北市文山區羅斯福路６段１９０號","422099,429099,410014,433111","26-MAR-26","","","","",""
"00015963","恆翔物流科技股份有限公司","臺北市大安區羅斯福路3段125號3樓之6","5000000","2000000"," ","1131227","新北市汐止區復興里新台五路一段７７號十九樓之７","523112,524999,,","26-MAR-26","","","","",""
"00019187","機童科技有限公司","臺北市中山區松江路101號2樓之2","6000000"," "," ","1130827","臺北市中山區朱園里松江路１０１號２樓之２","952100,464111,620199,483111","26-MAR-26","","","","",""
"00019980","東京公仔有限公司","臺北市松山區南京東路4段17號8樓之5","220000"," "," ","1131211","臺北市松山區南京東路４段１７號８樓之５","455299,456999,,","26-MAR-26","","","","",""
"00021521","華成國際物流股份有限公司","臺北市大安區忠孝東路4段285號2樓之1","50000000","50000000"," ","1131217","臺北市大安區車層里忠孝東路４段２８５號２樓之１","523200,523300,,","26-MAR-26","","","","",""
"00023653","承鴻物業管理顧問有限公司","臺北市中山區中山北路3段26號8樓","200000"," "," ","1140217","臺北市中山區集英里中山北路３段２６號８樓","811000,,,","26-MAR-26","","","","",""
"00023751","閎萃股份有限公司","臺北市松山區南京東路5段102號2樓之1","2500000","2500000"," ","1131210","臺北市松山區南京東路５段１０２號２樓之１","620299,454999,454611,454700","26-MAR-26","","","","",""
"00024549","鼎佶投資股份有限公司","臺北市大同區寧夏路23之1號","18500000","18500000"," ","1131008","臺北市大同區寧夏路２３之１號","649911,,,","26-MAR-26","","","","",""
"00025441","澄睿有限公司","臺北市內湖區民權東路6段180巷6號10樓之15","2000000"," "," ","1131119","臺北市內湖區寶湖里民權東路６段１８０巷６號１０樓之１５","670012,,,","26-MAR-26","","","","",""
"00027243","意志力國際事業有限公司","臺北市松山區八德路3段27號3樓之1","2500000"," "," ","1130904","臺北市松山區八德路３段２７號３樓之１","456211,,,","26-MAR-26","","","","",""
"00027503","森元創新股份有限公司","臺北市士林區中山北路6段701號3樓","10000000","100000"," ","1131127","臺北市士林區天壽里中山北路６段７０１號３樓","702099,,,","26-MAR-26","","","","",""
"00027779","妤榮有限公司","臺北市萬華區西昌街213之1號4樓","100000"," "," ","1130916","臺北市萬華區富民里西昌街２１３之１號４樓","702099,,,","26-MAR-26","","","","",""
"00027829","愷伊股份有限公司","臺北市松山區復興北路181號7樓之3","1100000","1100000"," ","1131106","臺北市松山區復興北路１８１號７樓之３","454999,457299,,","26-MAR-26","","","","",""
"00029158","山陽產業有限公司","臺北市士林區承德路4段10巷78號1樓","1000000"," "," ","1131030","臺北市士林區明勝里承德路４段１０巷７８號１樓","456999,456700,454999,702099","26-MAR-26","","","","",""
"00031767","綠野仙境有限公司","臺北市中正區羅斯福路3段152號4樓","10000000"," "," ","1131105","臺北市中正區林興里羅斯福路３段１５２號４樓","551012,472999,451099,","26-MAR-26","","","","",""
"00031794","迪士博有限公司","臺北市士林區文林路342號7樓","1000000"," "," ","1131206","臺北市士林區福德里文林路３４２號７樓","381199,782000,,","26-MAR-26","","","","",""
"00032457","汝宇國際有限公司","臺北市大安區新生南路3段2號10樓","100000"," "," ","1130911","臺北市大安區龍坡里新生南路３段２號１０樓","475299,,,","26-MAR-26","","","","",""
"00032793","昕鎧國際有限公司","臺北市中山區南京東路3段208號9樓","1000000"," "," ","1140106","臺北市中山區力行里南京東路３段２０８號９樓","465311,,,","26-MAR-26","","","","",""
"00035320","恒安欣業股份有限公司","臺北市松山區慶城街28號地下一層之1","20000000","20000000"," ","1140213","臺北市松山區慶城街２８號地下一層之１","670012,681111,,","26-MAR-26","","","","",""
"00035757","大沃建設有限公司","臺北市中山區復興北路58號8樓","29000000"," "," ","1131226","臺北市中山區復興北路５８號８樓","670012,681111,681112,","26-MAR-26","","","","",""
"00037896","台灣茱莉蔻股份有限公司","臺北市中正區忠孝東路1段9號5樓","7000000","7000000"," ","1130909","臺北市中正區梅花里忠孝東路１段９號５樓","475299,962299,,","26-MAR-26","","","","",""
"00042716","亙光遠股份有限公司","臺北市中正區衡陽路51號1樓","5000000","5000000"," ","1130911","臺北市中正區衡陽路５１號１樓","681111,781099,,","26-MAR-26","","","","",""
"00042933","勳華有限公司","臺北市松山區南京東路5段188號6樓之5","500000"," "," ","1131219","臺北市松山區南京東路５段１８８號６樓之５","453999,013099,813000,331299","26-MAR-26","","","","",""
"00043623","寶隆運通有限公司","臺北市大同區市民大道1段209號11樓之1","8000000"," "," ","1131204","臺北市大同區市民大道１段２０９號１１樓之１","523200,523300,530100,451099","26-MAR-26","","","","",""
"00047091","尚宜國際通運有限公司","臺北市大安區忠孝東路3段305號4樓之4","1000000"," "," ","1131129","臺北市大安區誠安里忠孝東路３段３０５號４樓之４","455999,,,","26-MAR-26","","","","",""
"00047249","上弘運通有限公司","臺北市中山區長安東路2段178號4樓之1","1000000"," "," ","1131206","臺北市中山區長安東路２段１７８號４樓之１","669199,702099,,","26-MAR-26","","","","",""
"00048654","得法投資有限公司","臺北市中正區衡陽路10號7樓","500000"," "," ","1140117","臺北市中正區黎明里衡陽路１０號７樓","669199,,,","26-MAR-26","","","","",""
"00049083","旭暉物流股份有限公司","臺北市中山區民生東路3段57號3樓之1","7500000","7500000"," ","1130923","臺北市中山區江山里民生東路３段５７號３樓之１","820914,523200,523300,","26-MAR-26","","","","",""
"00049555","邦瑋股份有限公司","臺北市中正區重慶南路1段10號9樓","5000000","5000000"," ","1130828","臺北市中正區重慶南路１段１０號９樓","471999,,,","26-MAR-26","","","","",""
"00052333","永續樹企業有限公司","臺北市大安區忠孝東路4段126之16號","3000000"," "," ","1131216","臺北市大安區仁愛里忠孝東路４段１２６之１６號","820212,,,","26-MAR-26","","","","",""
"00052404","上閎興業股份有限公司","臺北市松山區南京東路4段103號9樓","28500000","28500000"," ","1130821","臺北市松山區東勢里南京東路４段１０３號９樓","649999,199099,271100,","26-MAR-26","","","","",""
"00053311","匠圓有限公司","臺北市松山區光復北路100巷29號1樓","100000"," "," ","1130913","臺北市松山區復勢里光復北路１００巷２９號１樓","461999,,,","26-MAR-26","","","","",""
"00054022","弘翊國際通運有限公司","臺北市中山區南京西路1之1號11樓","1000000"," "," ","1131024","臺北市中山區南京西路１之１號１１樓","454999,456999,,","26-MAR-26","","","","",""
"00055900","天空資產管理股份有限公司","臺北市士林區承德路4段188號3樓","1000000","1000000"," ","1140109","臺北市中正區忠孝西路１段２１號７樓","681115,689113,,","26-MAR-26","","","","",""
"00061190","台北曼斯菲爾國際物流有限公司","臺北市中正區重慶南路1段10號8樓之15","7500000"," "," ","1140113","臺北市中正區光復里重慶南路１段１０號８樓之１５","523200,523300,,","26-MAR-26","","","","",""
"00069496","凰貿有限公司","臺北市大安區仁愛路3段26號5樓","1000000"," "," ","1131127","臺北市大安區民炤里仁愛路３段２６號５樓","811000,,,","26-MAR-26","","","","",""
"00070640","云豆坊有限公司","臺北市士林區福德路57巷6號1樓","3000000"," "," ","1130905","臺北市中山區康樂里中山北路２段４５巷１１號５樓","454111,472999,454700,454999","26-MAR-26","","","","",""
"00070825","乳獲芳心甜點有限公司","臺北市北投區中山路47號3樓","275000"," "," ","1131204","臺北市北投區中山路４７號３樓","472921,472929,561200,089111","26-MAR-26","","","","",""
"00076905","錦策國際有限公司","臺北市中正區許昌街42號8樓","1000000"," "," ","1140124","臺北市中正區黎明里許昌街４２號８樓","782000,451099,820914,681112","26-MAR-26","","","","",""
"00077974","金富陽能源股份有限公司","臺北市南港區園區街3號16號之1","2500000","2500000"," ","1131008","臺北市南港區園區街３號１６樓之１","649911,760999,340099,433199","26-MAR-26","","","","",""
"00079038","領航鯨海洋國際運動有限公司","臺北市大安區忠孝東路4段148號7樓","1000000"," "," ","1140205","臺北市大安區建倫里忠孝東路４段１４８號７樓","859313,,,","26-MAR-26","","","","",""
"00079353","永壯股份有限公司","臺北市中山區德惠街170巷5號","500000","500000"," ","1140303","臺北市中山區新喜里德惠街１７０巷５號","820914,530100,524999,702099","26-MAR-26","","","","",""
"00081718","義晉海安端點智能科技有限公司","臺北市中山區中山北路2段170號8樓","1000000"," "," ","1131001","臺北市中山區集英里中山北路２段１６２號７樓之１","434011,434013,,","26-MAR-26","","","","",""
"00084031","瑞軒綠能科技有限公司","臺北市大安區復興南路2段237號13樓","300000"," "," ","1130815","臺北市大安區群賢里復興南路二段２３７號１３樓","281099,340015,465311,456199","26-MAR-26","","","","",""
"00084882","永旺通運股份有限公司","臺北市北投區知行路316巷63號1樓","1000000","1000000"," ","1130820","臺北市北投區知行路３１６巷６３號１樓","820914,,,","26-MAR-26","","","","",""
"00085622","驛林投資有限公司","臺北市士林區文林路500號13樓","8000000"," "," ","1130911","臺北市士林區文林路５００號１３樓","649911,,,","26-MAR-26","","","","",""
"00088281","圓滿福烘培食品有限公司","臺北市大安區大安路1段191號6樓之1","200000"," "," ","1131112","臺北市大安區德安里大安路１段１９１號６樓之１","454915,472922,,","26-MAR-26","","","","",""
"00089726","泰瑪仕奢侈品台灣有限公司","臺北市信義區忠孝東路5段1之3號7樓","3000000"," "," ","1140108","臺北市信義區興雅里忠孝東路五段１─３號７樓","820914,530100,773099,","26-MAR-26","","","","",""
"00090646","森淼自然設計有限公司","臺北市松山區敦化北路244巷27號1樓","500000"," "," ","1131220","臺北市松山區民有里敦化北路２４４巷２７號","453211,432000,,","26-MAR-26","","","","",""
"00090879","新澳有限公司","臺北市大安區安居街11號1樓","2000000"," "," ","1130830","臺北市大安區黎孝里安居街１１號１樓","561115,,,","26-MAR-26","","","","",""
"00093947","洺源興業有限公司","臺北市中山區松江路101號4樓之2","500000"," "," ","1131028","臺北市中山區朱園里松江路１０１號４樓之２","731099,,,","26-MAR-26","","","","",""
"00094571","玖利好國際物流股份有限公司","臺北市大安區敦化南路2段34號3樓之1","7500000","7500000"," ","1131007","臺北市大安區住安里敦化南路２段３４號３樓之１","523200,,,","26-MAR-26","","","","",""
"00095608","喬尼置業有限公司","臺北市中山區吉林路12之3號5樓","2000000"," "," ","1130829","臺北市中山區吉林路１２之３號５樓","731099,,,","26-MAR-26","","","","",""
"00099647","真珠龍股份有限公司","臺北市大安區仁愛路4段376號13樓","200000000","1000000"," ","1130920","臺北市大安區光信里仁愛路４段３７６號１３樓","111999,,,","26-MAR-26","","","","",""
"00100671","馨樂實業有限公司","臺北市中山區南京東路2段150號7樓","10000"," "," ","1130930","臺北市中山區朱園里南京東路２段１５０號７樓","474999,472999,471999,485299","26-MAR-26","","","","",""
"00101257","名門國際物流有限公司","臺北市中山區復興北路58號4樓","7500000"," "," ","1140203","臺北市中山區力行里復興北路５８號４樓","523200,523300,530100,820914","26-MAR-26","","","","",""
"00101622","兆豐國際物業股份有限公司","臺北市大安區忠孝東路4段270號2樓之1","5000000","1500000"," ","1140218","臺北市大安區正聲里忠孝東路四段２７０號２樓之１","800011,812100,813000,","26-MAR-26","","","","",""
"00105937","火星國際物流股份有限公司","臺北市中山區復興北路58號4樓之1","7500000","7500000"," ","1140204","臺北市中山區力行里復興北路５８號４樓之１","523200,523300,530100,820914","26-MAR-26","","","","",""
"00108001","有成冷凍廠有限公司","臺北市信義區永吉路30巷15號1樓","1000000"," "," ","0531020","臺北市信義區敦厚里永吉路３０巷１５號１樓","530200,,,","26-MAR-26","","","","",""
"00110256","檸上有限公司","臺北市中山區長安東路2段81號11樓之４","500000"," "," ","1130930","臺北市中山區朱園里長安東路２段８１號１１樓之４","610999,639099,,","26-MAR-26","","","","",""
"00117379","石川建設股份有限公司","臺北市大安區通化街200巷8號","30000000","300000"," ","1130821","臺北市大安區法治里通化街２００巷８號","740100,434011,712100,","26-MAR-26","","","","",""
"00119411","榮茂土地開發股份有限公司","臺北市中山區南京東路2段178號5樓","1000000","1000000"," ","1131021","臺北市中山區朱園里伊通街６５號２樓","469112,234012,669999,","26-MAR-26","","","","",""
"00119974","真大塊智能網路科技股份有限公司","臺北市中山區南京東路2段101號12樓","1111110","1111110"," ","1131128","臺北市中山區中吉里南京東路２段１０１號１２樓","639099,271999,483111,620900","26-MAR-26","","","","",""
"00124688","金鋒行銷有限公司","臺北市大安區復興南路1段243號6樓","250000"," "," ","1131128","臺北市大安區仁慈里復興南路１段２４３號６樓","731099,,,","26-MAR-26","","","","",""
"00127799","嘉城地產股份有限公司","臺北市中山區民權東路2段3號12樓","1000000","1000000"," ","1130910","臺北市中山區民權東路２段３號１２樓","670012,702099,681211,","26-MAR-26","","","","",""
"00129585","鼎笠物業管理顧問有限公司","臺北市信義區光復南路547號6樓之3","3000000"," "," ","1131206","臺北市信義區中興里光復南路５４７號６樓之３","782000,702099,,","26-MAR-26","","","","",""
"00129706","友志代夫股份有限公司","臺北市松山區敦化北路102號3樓","300000000","86000000"," ","1130903","臺北市松山區中正里敦化北路１０２號３樓","453111,453112,813000,473111","26-MAR-26","","","","",""
"00131668","皇家開發經營有限公司","臺北市大同區環河北路1段413巷9號","6000000"," "," ","1130820","臺北市大同區環河北路１段４１３巷９號","524100,434011,487912,464917","26-MAR-26","","","","",""
"00140054","滙利服務有限公司","臺北市北投區中和街28號12樓之14","300000"," "," ","1131015","臺北市北投區中和街２８號１２樓之１４","530100,529099,526000,","26-MAR-26","","","","",""
"00140738","甘美科技實業股份有限公司","臺北市中山區龍江路345巷14號","25000000","16200000"," ","1131025","臺北市中山區下埤里龍江路３４５巷１４號","089199,,,","26-MAR-26","","","","",""
"00140792","麟鵬全球物流股份有限公司","臺北市松山區民生東路3段128號9樓之3","7500000","7500000"," ","1131213","臺北市松山區民生東路３段１２８號９樓之３","523200,530100,525913,","26-MAR-26","","","","",""
"00141390","洣可股份有限公司","臺北市中正區中華路1段59號9樓","5000000","1000000"," ","1140220","臺北市中正區建國里中華路１段５９號９樓","610200,433112,464111,","26-MAR-26","","","","",""
"00142383","日贏永業有限公司","臺北市信義區信義路5段7號57樓之1","1997000"," "," ","1131212","臺北市信義區西村里信義路五段７號５７樓之１","464999,,,","26-MAR-26","","","","",""
"00142588","怡盟國際有限公司","臺北市信義區松信路14號1樓","1000000"," "," ","1130918","臺北市信義區雅祥里松信路１４號１樓","464999,456199,464111,","26-MAR-26","","","","",""
"00143545","包辦有限公司","臺北市中正區重慶南路1段83號6樓","1500000"," "," ","1140211","臺北市中正區黎明里重慶南路１段８３號６樓","465311,454920,454700,740200","26-MAR-26","","","","",""
"00143658","富品租管家股份有限公司","臺北市大安區羅斯福路2段91號16樓","20000000","2000000"," ","1130918","臺北市大安區古莊里羅斯福路二段９１號１６樓","681112,681113,,","26-MAR-26","","","","",""
"00145543","丞蘭有限公司","臺北市大安區信義路4段1號2樓","100000"," "," ","1131231","臺北市大安區仁慈里信義路４段１號２樓","772912,,,","26-MAR-26","","","","",""
"00146199","全全開發股份有限公司","臺北市信義區松仁路90號2樓","33000000","33000000"," ","1140121","臺北市信義區松仁路９０號２樓","551012,561115,,","26-MAR-26","","","","",""
"00146727","鴻彩興業有限公司","臺北市中正區忠孝東路1段76號12樓之1","5000000"," "," ","1130819","新北市三重區田心里三民街１４６巷７號４樓","439014,529099,,","26-MAR-26","","","","",""
"00146917","悅萊水產股份有限公司","臺北市萬華區長順街42號","15000000","15000000"," ","1130904","臺北市萬華區長順街４２號","454399,,,","26-MAR-26","","","","",""
"00148788","晨諾航空代理有限公司","臺北市中山區南京東路2段101號8樓","100000"," "," ","1130930","臺北市中山區南京東路２段１０１號８樓","526000,,,","26-MAR-26","","","","",""
"00150019","弘鉦國際股份有限公司","臺北市中山區敬業四路33號15樓","600000000","20000000"," ","1131030","臺北市中山區金泰里敬業四路３３號１５樓","551012,561115,,","26-MAR-26","","","","",""
"00153579","愛綠能有限公司","臺北市大安區羅斯福路3段241號12樓","200000"," "," ","1140117","臺北市大安區大學里羅斯福路３段２４１號１２樓","289099,351000,,","26-MAR-26","","","","",""
"00153888","米達斯酒品有限公司","臺北市中正區忠孝東路1段152號11樓之6","100000"," "," ","1131122","臺北市中正區忠孝東路１段１５２號１１樓之６","487912,454999,,","26-MAR-26","","","","",""
"00154253","合作愉快有限公司","臺北市內湖區瑞光路2號2樓","1000000"," "," ","1130925","臺北市內湖區湖元里瑞光路２號２樓","485299,529099,530100,820914","26-MAR-26","","","","",""
"00154991","晶華管理顧問股份有限公司","臺北市中山區中山北路2段45巷21號5樓","10000000","10000000"," ","1130902","臺北市中山區中山北路２段４５巷２１號５樓","681115,689113,,","26-MAR-26","","","","",""
"00155773","卡迪食品有限公司","臺北市中正區金山南路1段30巷7號1樓","1000000"," "," ","1131118","臺北市中正區幸福里金山南路１段３０巷７號１樓","454400,454914,457299,","26-MAR-26","","","","",""
"00156560","青禾農產有限公司","臺北市中山區建國北路2段92號地下一層","25000000"," "," ","1131017","臺北市中山區中央里建國北路２段９２號地下一層","454112,,,","26-MAR-26","","","","",""
"00156864","益達工程股份有限公司","臺北市松山區敦化北路207號10樓之1","50000","50000"," ","1131127","臺北市松山區敦化北路２０７號１０樓之１","439099,,,","26-MAR-26","","","","",""
"00156914","氣泡科技股份有限公司","臺北市中山區松江路185號11樓之4","175000000","175000000"," ","1130823","臺北市中山區中央里松江路１８５號１１樓之４","721000,457299,462099,454921","26-MAR-26","","","","",""
"00159068","碩城實業股份有限公司","臺北市中山區中山北路1段105巷12之6號2樓","20000000","20000000"," ","1130906","臺北市中山區正得里中山北路１段１０５巷１２之６號２樓","551012,,,","26-MAR-26","","","","",""
"00159671","新擘興業股份有限公司","臺北市中山區復興北路2號3樓","60000000","15000000"," ","1130910","臺北市中山區朱崙里復興北路２號３樓","670012,410099,,","26-MAR-26","","","","",""
"00162394","爽爽爽股份有限公司","臺北市大安區敦化南路2段65號19樓","1000000","1000000"," ","1131011","臺北市大安區義安里敦化南路２段６５號１９樓","760999,,,","26-MAR-26","","","","",""
"00163915","扛臺北電子商務有限公司","臺北市大同區太原路56號2樓","3000000"," "," ","1131024","臺北市大同區建功里太原路５６號２樓","482912,639099,,","26-MAR-26","","","","",""
"00165110","毓榮國際聯運有限公司","臺北市中山區南京東路2段160號4樓","7500000"," "," ","1130926","臺北市中山區朱園里南京東路２段１６０號４樓","523200,,,","26-MAR-26","","","","",""
"00165266","璽玥生醫有限公司","臺北市大同區承德路2段91巷34號","4000000"," "," ","1131128","臺北市大同區承德路２段９１巷３４號","485222,471999,,","26-MAR-26","","","","",""
"00165625","一方鴻達股份有限公司","臺北市中正區羅斯福路1段102號3樓","5000000","5000000"," ","1140218","臺北市中正區羅斯福路１段１０２號３樓","781099,451099,639099,","26-MAR-26","","","","",""
"00165759","旺泰置地開發有限公司","臺北市中正區忠孝東路1段49巷17號3樓","1000000"," "," ","1131025","臺北市中正區梅花里忠孝東路１段４９巷１７號３樓","670012,,,","26-MAR-26","","","","",""
"00166672","田鈺企業有限公司","臺北市松山區南京東路5段70號5樓之2","1000000"," "," ","1140108","臺北市松山區南京東路５段７０號５樓之２","433900,454811,,","26-MAR-26","","","","",""
"00167736","炘躍資訊股份有限公司","臺北市內湖區內湖路1段68號10樓","2000000","2000000"," ","1131024","臺北市內湖區西康里內湖路１段６８號１０樓","464999,456199,464111,","26-MAR-26","","","","",""
"00168361","晶泰鑫有限公司","臺北市大安區金山南路2段200號7樓","5000000"," "," ","1131128","臺北市大安區錦華里金山南路２段２００號７樓","702099,,,","26-MAR-26","","","","",""
"00168926","泰碩科技有限公司","臺北市大安區大安路1段191號6樓之1","1000000"," "," ","1140211","臺北市大安區德安里大安路１段１９１號６樓之１","487199,639099,,","26-MAR-26","","","","",""
"00168989","萊翁司農產有限公司","臺北市中山區建國北路2段88號3樓","55000000"," "," ","1131017","臺北市中山區中央里建國北路２段８８號３樓","454112,,,","26-MAR-26","","","","",""
"00172533","航祥有限公司","臺北市中正區南陽街24號2樓","800000"," "," ","1131030","桃園市蘆竹區南崁里經國路９００號５樓","702099,,,","26-MAR-26","","","","",""
"00176101","橘子跳動有限公司","臺北市中山區民生東路3段2號7樓","1000000"," "," ","1131125","臺北市中山區朱馥里民生東路３段２號七樓","702099,,,","26-MAR-26","","","","",""
"00176290","鼎喬資訊有限公司","臺北市中山區中山北路2段162號10樓","5000000"," "," ","1131206","臺北市中山區集英里中山北路２段１６２號１０樓","483112,670012,631299,","26-MAR-26","","","","",""
"00177143","妮米有限公司","臺北市大安區忠孝東路4段270號7樓","100000"," "," ","1140106","臺北市大安區正聲里忠孝東路四段２７０號７樓","471999,,,","26-MAR-26","","","","",""
"00180219","捷德通運股份有限公司","臺北市內湖區洲子街68號2樓","5000000","5000000"," ","1131126","臺北市內湖區港墘里洲子街６８號２樓","523300,,,","26-MAR-26","","","","",""
"00180920","飛林創新產業有限公司","臺北市松山區敦化北路167號17樓","498749"," "," ","1131224","臺北市松山區中華里敦化北路１６７號１７樓","464111,464112,,","26-MAR-26","","","","",""
"00181792","鎧驛股份有限公司","臺北市松山區八德路3段30號9樓","1000000","100000"," ","1131127","臺北市松山區敦化里八德路３段３０號９樓","649911,702099,760999,451099","26-MAR-26","","","","",""
"00181907","串昇供應鏈服務股份有限公司","臺北市內湖區陽光街345巷5號4樓之1","7500000","7500000"," ","1140113","臺北市內湖區湖元里陽光街３４５巷５號４樓之１","523300,523200,529099,530100","26-MAR-26","","","","",""
"00183102","天盛國際有限公司","臺北市信義區忠孝東路5段1之8號2樓","1500000"," "," ","1131210","臺北市信義區興雅里忠孝東路五段１─８號２樓","465314,,,","26-MAR-26","","","","",""
"00184685","京泰譽有限公司","臺北市大安區通化街57巷30弄1號1樓","100000"," "," ","1130910","臺北市大安區通化里通化街５７巷３０弄１號１樓","482999,472929,,","26-MAR-26","","","","",""
"00186749","基瓦諾國際股份有限公司","臺北市士林區中山北路5段478號8樓","200000000","29900000"," ","1140208","臺北市士林區福林里中山北路５段４７８號８樓","931912,,,","26-MAR-26","","","","",""
"00187070","子發科技工程有限公司","臺北市大安區信義路4段26號5樓之1","1500000"," "," ","1140108","臺北市大安區住安里信義路４段２６號５樓之１","429099,,,","26-MAR-26","","","","",""
"00192088","豐富餐飲股份有限公司","臺北市大安區復興南路1段154號2樓","11265000","11265000"," ","1130913","臺北市大安區誠安里復興南路１段１５４號２樓","561112,081211,,","26-MAR-26","","","","",""
"00192545","文天有限公司","臺北市中山區南京東路3段189號4樓","1700000"," "," ","1131108","臺北市中山區復華里南京東路３段１８９號４樓","434011,,,","26-MAR-26","","","","",""
"00194831","勤信國際股份有限公司","臺北市大安區忠孝東路4段270號2樓之1","10000000","10000000"," ","1131212","臺北市大安區正聲里忠孝東路４段２７０號２樓之１","469999,,,","26-MAR-26","","","","",""
"00195058","昱發國際企業有限公司","臺北市中山區南京東路3段201號3樓","100000"," "," ","1130815","臺北市中山區復華里南京東路３段２０１號３樓","321999,456211,461999,474999","26-MAR-26","","","","",""
"00196774","安航船舶管理顧問有限公司","臺北市中正區館前路34號12樓","1000000"," "," ","1131021","臺北市中正區黎明里館前路３４號１２樓","340012,525913,702099,","26-MAR-26","","","","",""
"00196839","台灣鴻大國際貿易有限公司","臺北市信義區市民大道6段250號7樓","100000"," "," ","1131108","臺北市信義區市民大道６段２５０號７樓","469999,525999,,","26-MAR-26","","","","",""
"00200664","金志不動產有限公司","臺北市大安區信義路4段1號2樓","1000000"," "," ","1130925","臺北市大安區仁慈里信義路４段１號２樓","681211,,,","26-MAR-26","","","","",""
"00200806","鴻盛有限公司","臺北市大安區敦化南路1段205號2樓之8","1000000"," "," ","1131219","臺北市大安區建安里敦化南路１段２０５號２樓之８","494099,,,","26-MAR-26","","","","",""
"00203986","萊馥有限公司","臺北市文山區景興路234號4樓","300000"," "," ","1131111","臺北市文山區景興路２３４號４樓","782000,731099,969099,","26-MAR-26","","","","",""
"00204319","權旅小客車租賃有限公司","臺北市中山區長春路172號8樓之9","5000000"," "," ","1130903","臺北市中山區中央里長春路１７２號８樓之９","772100,,,","26-MAR-26","","","","",""
"00204916","耀亭有限公司","臺北市中山區南京西路1之1號6樓","1000000"," "," ","1131113","臺北市中山區南京西路１之１號６樓","524100,,,","26-MAR-26","","","","",""
"00205274","上廣有限公司","臺北市中正區重慶南路2段59號12樓之1","500000"," "," ","1130925","臺北市中正區重慶南路２段５９號１２樓之１","451099,731013,732012,639099","26-MAR-26","","","","",""
"00205318","貨多多供應鏈有限公司","臺北市大同區華陰街42之57號1樓","100000"," "," ","1131105","臺北市大同區華陰街４２之５７號１樓","782000,,,","26-MAR-26","","","","",""
"00205416","創新力地產有限公司","臺北市大安區仁愛路3段125號2樓","5000000"," "," ","1130905","臺北市大安區義村里仁愛路３段１２５號２樓","681211,,,","26-MAR-26","","","","",""
"00207316","七洲通運有限公司","臺北市大安區羅斯福路3段293號4樓","5000000"," "," ","1131021","臺北市大安區大學里羅斯福路３段２９３號４樓","523300,523200,,","26-MAR-26","","","","",""
"00208390","戀結科技有限公司","臺北市大安區金山南路2段200號3樓","8880000"," "," ","1140217","臺北市大安區錦華里金山南路２段２００號３樓","639099,631299,,","26-MAR-26","","","","",""
"00209659","台灣犬生活有限公司","臺北市士林區承德路4段188號3樓","1000000"," "," ","1140204","臺北市士林區前港里承德路４段１８８號３樓","969099,454921,469922,","26-MAR-26","","","","",""
"00210142","蘿蘿家有限公司","臺北市信義區忠孝東路5段1之8號11樓","500000"," "," ","1131203","臺北市信義區興雅里忠孝東路五段１─８號１１樓","454612,,,","26-MAR-26","","","","",""
