principal,date,law,name,id,lawcontent,docno,amt_dollartwd
母彩鳳,2024-07-15,職業安全衛生法第6條第1項,凱健營造有限公司,999889562WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652183號,40000
,2024-07-12,職業安全衛生法第6條第1項,陳俊夫,999889563WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652181號,30000
陳信安,2024-07-11,職業安全衛生法第6條第1項,誠意營造股份有限公司,999889564WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652218號,80000
許建章,2024-07-15,職業安全衛生法第6條第1項,詮發營造股份有限公司,1000060079WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652670號,40000
吳俊彥,2024-07-12,職業安全衛生法第6條第1項,承隆能源科技股份有限公司,1000060080WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652510號,40000
顏璧恩,2024-07-15,職業安全衛生法第6條第1項,清暉工程企業有限公司,1000060081WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652474號,30000
陳淑貞,2024-07-15,職業安全衛生法第6條第1項,恒昇營造股份有限公司,1000060082WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652343號,30000
楊國志,2024-07-15,職業安全衛生法第6條第1項,寶錸營造有限公司,1000060083WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652471號,30000
潘國順,2024-07-12,職業安全衛生法第6條第1項,萬代福營造有限公司,1000060089WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652707號,40000
黃詩惟,2024-07-16,職業安全衛生法第26條第1項,偉宸工程有限公司,1000539273WZT,事業單位以其事業之全部或一部分交付承攬時，未於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施,新北府勞檢字第1134652539號,60000
黃詩惟,2024-07-16,職業安全衛生法第27條第1項,偉宸工程有限公司,1000539274WZT,事業單位與承攬人、再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位未採取必要措施,新北府勞檢字第11346525391號,60000
董國材,2024-07-15,職業安全衛生法第23條第1項,巨龍保全股份有限公司,1000539308WZT,未訂定職業安全衛生管理計畫，並設置安全衛生組織、人員，實施安全衛生管理及自動檢查,新北府勞檢字第1134652186號,30000
朱永祥,2024-07-16,職業安全衛生法第6條第1項,昇北營造股份有限公司,1000539310WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652799號,40000
曾憲德,2024-07-16,職業安全衛生法第6條第1項,安生營造股份有限公司,1000539311WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653044號,110000
林建良,2024-07-16,職業安全衛生法第6條第1項,久松營造股份有限公司,1000539316WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652828號,40000
謝志長,2024-07-17,職業安全衛生法第6條第1項,新東陽營造股份有限公司,1000539317WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652555號,30000
林鴻吉,2024-07-16,職業安全衛生法第6條第1項,國城營造有限公司,1000539318WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652984號,30000
林鴻吉,2024-07-16,職業安全衛生法第6條第1項,國城營造有限公司,1000539320WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652983號,30000
陳韻哲,2024-07-16,職業安全衛生法第6條第1項,通利精密工業股份有限公司,1000539324WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652483號,30000
林毅芳,2024-07-16,職業安全衛生法第6條第1項,富瑄營造股份有限公司,1000711008WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653145號,60000
,2024-07-17,職業安全衛生法第6條第1項,莊慶臨(即莊家班麻油雞),1000711009WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652621號,30000
林鴻吉,2024-07-17,職業安全衛生法第6條第1項,國城營造有限公司,1000711010WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653084號,30000
洪裕鈞,2024-07-16,職業安全衛生法第6條第1項,台灣松下電器股份有限公司,1000711011WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653123號,30000
許智峰,2024-07-16,職業安全衛生法第6條第1項,揚潤營造股份有限公司,1000711012WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652819號,170000
,2024-07-17,職業安全衛生法第6條第1項,高愛雲,1000711013WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652511號,30000
劉英杰,2024-07-17,職業安全衛生法第6條第1項,承毅基礎營造股份有限公司,1000711017WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653141號,30000
林莉婷,2024-07-17,職業安全衛生法第6條第1項,忠明營造工程股份有限公司,1000711018WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653175號,60000
蔡建德,2024-07-18,職業安全衛生法第6條第1項,清林營造有限公司,1000881386WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653306號,70000
陳韻如,2024-07-18,職業安全衛生法第6條第1項,百美貼台灣股份有限公司,1001052303WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652585號,30000
程大維,2024-07-18,職業安全衛生法第6條第1項,新北市政府環境保護局,1001052304WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653312號,30000
曾焰明,2024-07-18,職業安全衛生法第6條第1項,太子興業有限公司,1001052312WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134652816號,30000
,2024-07-19,職業安全衛生法第6條第1項,林福明(即聖豐企業社),1001232406WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653666號,10000
,2024-07-19,職業安全衛生法第6條第1項,林秀清,1001232407WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653524號,30000
林坤榮,2024-07-23,職業安全衛生法第6條第1項,英城營造股份有限公司,1001711363WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653713號,40000
曾景琮,2024-07-23,職業安全衛生法第6條第1項,泰誠發展營造股份有限公司,1001711364WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653654號,30000
林志峯,2024-07-23,職業安全衛生法第6條第1項,祝旺開發股份有限公司,1001711385WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653629號,30000
邵明斌,2024-07-22,職業安全衛生法第6條第1項,瑞助營造股份有限公司,1001711386WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653657號,90000
林志峯,2024-07-26,職業安全衛生法第6條第1項,祝旺開發股份有限公司,1001814242WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653917號,50000
許傳鑫,2024-07-26,職業安全衛生法第6條第1項,漢庭營造股份有限公司,1001814246WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653991號,40000
簡承平,2024-07-26,職業安全衛生法第6條第1項,鑫承企業有限公司,1002168289WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653858號,30000
,2024-07-26,職業安全衛生法第6條第1項,徐淑娟(即志伸石材工程行),1002168290WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134653833號,15000
卓李伶莉,2024-07-30,職業安全衛生法第6條第1項,嘉頡營造股份有限公司,1002654806WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134654020號,30000
鄭勝薰,2024-07-31,職業安全衛生法第6條第1項,建全工程股份有限公司,1002988969WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134654179號,40000
黃柏峰,2024-08-01,職業安全衛生法第6條第1項,冠柏營造股份有限公司,1002988974WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134654358號,190000
林甄紜,2024-08-01,職業安全衛生法第6條第1項,豪豐營造股份有限公司,1003154140WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134654366號,30000
,2024-08-01,職業安全衛生法第6條第1項,潘文龍(即新龍鉄工廠),1003154141WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134654391號,10000
黃宣和,2024-08-02,職業安全衛生法第6條第1項,宣承實業股份有限公司,1003154151WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134654343號,30000
,2024-08-02,職業安全衛生法第6條第1項,丁孟楠,1003154152WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134654328號,15000
許鄰森,2024-08-02,職業安全衛生法第6條第1項,築安營造股份有限公司,1003154153WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134654655號,30000
鄭國盛,2024-08-02,職業安全衛生法第6條第1項,協侑營造有限公司,1003320065WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1134654623號,50000
